Trade#,Date,Time_ET,League,Matchup,Away,Away_Score,Home,Home_Score,Actual_Total,Market_Total,Market_Spread,Favorite,Underdog,UD_Score,Pick_Direction,Tier,Ensemble_Score,Win_Prob,Base_Line,Scaled_OVER,Scaled_UNDER,Zone_Width,Primary_Bet,Primary_Line,Primary_Result,Hedge_Bet,Hedge_Line,Hedge_Result,Execution_Rule
1205,2026-04-03,7:30 PM,NBA,TOR@MEM,TOR,128,MEM,96,224,234.5,+15.0,TOR,MEM,96,OVER,A,+50.31,0.4,109.8,90.5,129.0,38.5,OVER,90.5,HIT,UNDER,129.0,HIT,Rule2_StructuralOutlier
1206,2026-04-03,7:30 PM,NBA,UTA@HOU,UTA,106,HOU,140,246,233.0,+18.5,HOU,UTA,106,OVER,A,+27.06,0.1,107.2,84.7,129.8,45.1,OVER,84.7,HIT,UNDER,129.8,HIT,Rule2_StructuralOutlier
1207,2026-04-04,7:00 PM,NBA,DET@PHI,DET,116,PHI,93,209,226.0,+3.5,DET,PHI,93,OVER,B,+29.23,16.6,111.2,100.8,121.8,21.0,OVER,100.8,MISS,UNDER,121.8,HIT,Rule3_OverExecution
1208,2026-04-04,7:00 PM,NBA,SAS@DEN,SAS,134,DEN,136,270,244.0,+2.0,DEN,SAS,134,UNDER,C,-16.40,22.8,121.0,106.9,135.1,28.2,UNDER,135.1,HIT,OVER,106.9,HIT,Rule4_UnderExecution
1209,2026-04-04,7:00 PM,NBA,WAS@MIA,WAS,136,MIA,152,288,246.0,+18.0,MIA,WAS,136,OVER,A,+99.10,0.2,114.0,91.9,136.1,44.2,OVER,91.9,HIT,UNDER,136.1,HIT,Rule2_StructuralOutlier
1210,2026-04-05,7:00 PM,NBA,CHA@MIN,CHA,122,MIN,108,230,226.5,+5.0,CHA,MIN,108,UNDER,B,-31.39,11.4,110.8,98.8,122.8,24.0,UNDER,122.8,HIT,OVER,98.8,HIT,Rule1_UpsetClause
1211,2026-04-05,7:00 PM,NBA,HOU@GSW,HOU,117,GSW,116,233,228.5,+4.0,HOU,GSW,116,OVER,B,+27.76,14.7,112.2,101.2,123.2,22.0,OVER,101.2,HIT,UNDER,123.2,HIT,Rule1_UpsetClause
1212,2026-04-05,7:00 PM,NBA,IND@CLE,IND,108,CLE,117,225,239.5,+16.5,CLE,IND,108,OVER,A,+42.66,0.3,111.5,90.8,132.2,41.4,OVER,90.8,HIT,UNDER,132.2,HIT,Rule2_StructuralOutlier
1213,2026-04-05,7:00 PM,NBA,LAC@SAC,LAC,138,SAC,109,247,228.0,+13.5,LAC,SAC,109,OVER,A,+43.44,0.7,107.2,89.4,125.1,35.7,OVER,89.4,HIT,UNDER,125.1,HIT,Rule2_StructuralOutlier
1214,2026-04-05,7:00 PM,NBA,LAL@DAL,LAL,128,DAL,134,262,235.0,+1.5,DAL,LAL,128,UNDER,C,-24.84,25.0,116.8,103.2,130.3,27.1,UNDER,130.3,HIT,OVER,103.2,HIT,Rule4_UnderExecution
1215,2026-04-05,7:00 PM,NBA,MEM@MIL,MEM,115,MIL,131,246,230.5,+7.5,MIL,MEM,115,OVER,A,+19.55,5.5,111.5,99.4,123.6,24.2,OVER,99.4,HIT,UNDER,123.6,HIT,Rule1_UpsetClause
1216,2026-04-05,7:00 PM,NBA,ORL@NOP,ORL,112,NOP,108,220,237.0,+6.5,ORL,NOP,108,OVER,A,+15.29,7.4,115.2,104.1,126.4,22.3,OVER,104.1,HIT,UNDER,126.4,HIT,Rule1_UpsetClause
1217,2026-04-05,7:00 PM,NBA,PHX@CHI,PHX,120,CHI,110,230,242.5,+11.5,PHX,CHI,110,OVER,A,+28.06,1.5,115.5,99.6,131.4,31.9,OVER,99.6,HIT,UNDER,131.4,HIT,Rule1_UpsetClause
1218,2026-04-05,7:00 PM,NBA,TOR@BOS,TOR,101,BOS,115,216,220.5,+9.0,BOS,TOR,101,OVER,A,+2.97,3.4,105.8,92.2,119.3,27.1,OVER,92.2,HIT,UNDER,119.3,HIT,Rule1_UpsetClause
1219,2026-04-05,7:00 PM,NBA,UTA@OKC,UTA,111,OKC,146,257,240.5,+25.0,OKC,UTA,111,OVER,A,+7.43,0.0,107.8,79.0,136.5,57.5,OVER,79.0,HIT,UNDER,136.5,HIT,Rule2_StructuralOutlier
1220,2026-04-05,7:00 PM,NBA,WAS@BKN,WAS,115,BKN,121,236,230.5,+3.0,BKN,WAS,115,OVER,C,+62.62,18.6,113.8,98.6,128.9,30.3,OVER,98.6,HIT,UNDER,128.9,HIT,Rule3_OverExecution
1221,2026-04-06,7:30 PM,NBA,CLE@MEM,CLE,142,MEM,126,268,232.0,+13.5,CLE,MEM,126,OVER,A,+15.54,0.7,109.2,91.4,127.1,35.7,OVER,91.4,HIT,UNDER,127.1,HIT,Rule2_StructuralOutlier
1222,2026-04-06,7:30 PM,NBA,DET@ORL,DET,107,ORL,123,230,223.0,+1.0,ORL,DET,107,OVER,C,+26.95,27.2,111.0,98.0,124.0,26.1,OVER,98.0,HIT,UNDER,124.0,HIT,Rule3_OverExecution
1223,2026-04-06,7:30 PM,NBA,NYK@ATL,NYK,108,ATL,105,213,226.5,+1.5,NYK,ATL,105,UNDER,C,-10.72,25.0,112.5,98.9,126.1,27.2,UNDER,126.1,HIT,OVER,98.9,HIT,Rule4_UnderExecution
1224,2026-04-06,7:30 PM,NBA,PHI@SAS,PHI,102,SAS,115,217,237.5,+8.5,SAS,PHI,102,OVER,A,+14.75,4.0,114.5,101.4,127.6,26.2,OVER,101.4,HIT,UNDER,127.6,HIT,Rule1_UpsetClause
1225,2026-04-06,7:30 PM,NBA,POR@DEN,POR,132,DEN,137,269,236.0,+7.0,DEN,POR,132,UNDER,A,-55.85,6.4,114.5,102.8,126.2,23.3,UNDER,126.2,MISS,OVER,102.8,HIT,Rule1_UpsetClause
1226,2026-04-07,7:30 PM,NBA,CHA@BOS,CHA,102,BOS,113,215,221.5,+4.5,BOS,CHA,102,UNDER,B,-1.23,13.0,108.5,97.0,120.0,23.0,UNDER,120.0,HIT,OVER,97.0,HIT,Rule1_UpsetClause
1227,2026-04-07,7:30 PM,NBA,CHI@WAS,CHI,129,WAS,98,227,249.0,+6.5,CHI,WAS,98,OVER,A,+52.59,7.4,121.2,110.1,132.4,22.4,OVER,110.1,MISS,UNDER,132.4,HIT,Rule1_UpsetClause
1228,2026-04-07,7:30 PM,NBA,DAL@LAC,DAL,103,LAC,116,219,235.5,+12.0,LAC,DAL,103,OVER,A,+15.52,1.2,111.8,95.3,128.2,32.8,OVER,95.3,HIT,UNDER,128.2,HIT,Rule1_UpsetClause
1229,2026-04-07,7:30 PM,NBA,HOU@PHX,HOU,119,PHX,105,224,223.0,+1.5,HOU,PHX,105,OVER,C,+3.14,25.0,110.8,97.2,124.3,27.2,OVER,97.2,HIT,UNDER,124.3,HIT,Rule3_OverExecution
1230,2026-04-07,7:30 PM,NBA,MIA@TOR,MIA,95,TOR,121,216,241.5,+2.5,TOR,MIA,95,OVER,C,+86.40,20.7,119.5,104.9,134.1,29.2,OVER,104.9,MISS,UNDER,134.1,HIT,Rule3_OverExecution
1231,2026-04-07,7:30 PM,NBA,MIL@BKN,MIL,90,BKN,96,186,217.5,+1.5,BKN,MIL,90,OVER,C,+19.94,25.0,108.0,94.4,121.6,27.2,OVER,94.4,MISS,UNDER,121.6,HIT,Rule3_OverExecution
1232,2026-04-07,7:30 PM,NBA,MIN@IND,MIN,124,IND,104,228,235.0,+12.5,MIN,IND,104,OVER,A,+2.92,1.0,111.2,94.4,128.1,33.8,OVER,94.4,HIT,UNDER,128.1,HIT,Rule2_StructuralOutlier
1233,2026-04-07,7:30 PM,NBA,OKC@LAL,OKC,123,LAL,87,210,221.0,+18.0,OKC,LAL,87,UNDER,A,-12.70,0.2,101.5,79.4,123.6,44.2,UNDER,123.6,HIT,OVER,79.4,HIT,Rule2_StructuralOutlier
1234,2026-04-07,7:30 PM,NBA,SAC@GSW,SAC,105,GSW,110,215,233.5,+15.5,GSW,SAC,105,OVER,A,+42.28,0.4,109.0,89.3,128.7,39.4,OVER,89.3,HIT,UNDER,128.7,HIT,Rule2_StructuralOutlier
1235,2026-04-07,7:30 PM,NBA,UTA@NOP,UTA,137,NOP,156,293,243.0,+6.0,NOP,UTA,137,OVER,A,+10.50,8.6,118.5,107.8,129.2,21.4,OVER,107.8,HIT,UNDER,129.2,MISS,Rule1_UpsetClause
1236,2026-04-08,7:30 PM,NBA,ATL@CLE,ATL,116,CLE,122,238,237.0,+4.5,CLE,ATL,116,UNDER,B,-16.50,13.0,116.2,104.8,127.8,23.0,UNDER,127.8,HIT,OVER,104.8,HIT,Rule1_UpsetClause
1237,2026-04-08,7:30 PM,NBA,DAL@PHX,DAL,107,PHX,112,219,233.5,+12.5,PHX,DAL,107,UNDER,A,-17.11,1.0,110.5,93.6,127.4,33.8,UNDER,127.4,HIT,OVER,93.6,HIT,Rule2_StructuralOutlier
1238,2026-04-08,7:30 PM,NBA,MEM@DEN,MEM,119,DEN,136,255,247.0,+23.5,DEN,MEM,119,OVER,A,+55.99,0.0,111.8,84.4,139.1,54.6,OVER,84.4,HIT,UNDER,139.1,HIT,Rule2_StructuralOutlier
1239,2026-04-08,7:30 PM,NBA,MIL@DET,MIL,111,DET,137,248,222.5,+22.0,DET,MIL,111,OVER,A,+14.67,0.0,100.2,74.3,126.2,51.8,OVER,74.3,HIT,UNDER,126.2,HIT,Rule2_StructuralOutlier
1240,2026-04-08,7:30 PM,NBA,MIN@ORL,MIN,120,ORL,132,252,233.5,+12.0,ORL,MIN,120,OVER,A,+10.85,1.2,110.8,94.3,127.2,32.8,OVER,94.3,HIT,UNDER,127.2,HIT,Rule1_UpsetClause
1241,2026-04-08,7:30 PM,NBA,OKC@LAC,OKC,128,LAC,110,238,224.0,+8.5,OKC,LAC,110,OVER,A,+5.23,4.0,107.8,94.7,120.8,26.2,OVER,94.7,HIT,UNDER,120.8,HIT,Rule1_UpsetClause
1242,2026-04-08,7:30 PM,NBA,POR@SAS,POR,101,SAS,112,213,230.0,+3.0,SAS,POR,101,UNDER,C,-30.52,18.6,113.5,98.3,128.7,30.3,UNDER,128.7,HIT,OVER,98.3,HIT,Rule4_UnderExecution
1243,2026-04-09,7:30 PM,NBA,BOS@NYK,BOS,106,NYK,112,218,211.0,+4.0,NYK,BOS,106,OVER,B,+3.04,14.7,103.5,92.5,114.5,22.0,OVER,92.5,HIT,UNDER,114.5,HIT,Rule1_UpsetClause
1244,2026-04-09,7:30 PM,NBA,CHI@WAS,CHI,119,WAS,108,227,249.0,+6.5,CHI,WAS,108,OVER,A,+45.43,7.4,121.2,110.1,132.4,22.4,OVER,110.1,MISS,UNDER,132.4,HIT,Rule1_UpsetClause
1245,2026-04-09,7:30 PM,NBA,IND@BKN,IND,123,BKN,94,217,225.5,+3.0,IND,BKN,94,UNDER,C,-3.19,18.6,111.2,96.1,126.4,30.3,UNDER,126.4,HIT,OVER,96.1,MISS,Rule4_UnderExecution
1246,2026-04-09,7:30 PM,NBA,LAL@GSW,LAL,119,GSW,103,222,222.5,+1.5,LAL,GSW,103,OVER,C,+3.19,25.0,110.5,96.9,124.1,27.2,OVER,96.9,HIT,UNDER,124.1,HIT,Rule3_OverExecution
1247,2026-04-09,7:30 PM,NBA,MIA@TOR,MIA,114,TOR,128,242,236.5,+4.5,TOR,MIA,114,OVER,B,+46.67,13.0,116.0,104.5,127.5,23.0,OVER,104.5,HIT,UNDER,127.5,HIT,Rule1_UpsetClause
1248,2026-04-09,7:30 PM,NBA,PHI@HOU,PHI,102,HOU,113,215,226.5,+6.0,HOU,PHI,102,UNDER,A,-15.53,8.6,110.2,99.5,121.0,21.4,UNDER,121.0,HIT,OVER,99.5,HIT,Rule1_UpsetClause
1249,2026-04-10,7:30 PM,NBA,BKN@MIL,BKN,108,MIL,125,233,218.0,+10.0,MIL,BKN,108,UNDER,A,-16.05,2.4,104.0,89.5,118.5,29.0,UNDER,118.5,HIT,OVER,89.5,HIT,Rule1_UpsetClause
1250,2026-04-10,7:30 PM,NBA,CLE@ATL,CLE,102,ATL,124,226,233.0,+8.0,ATL,CLE,102,OVER,A,+29.90,4.7,112.5,99.9,125.1,25.2,OVER,99.9,HIT,UNDER,125.1,HIT,Rule1_UpsetClause
1251,2026-04-10,7:30 PM,NBA,DAL@SAS,DAL,120,SAS,139,259,236.0,+18.0,SAS,DAL,120,OVER,A,+0.79,0.2,109.0,86.9,131.1,44.2,OVER,86.9,HIT,UNDER,131.1,HIT,Rule2_StructuralOutlier
1252,2026-04-10,7:30 PM,NBA,DET@CHA,DET,118,CHA,100,218,225.5,+5.5,DET,CHA,100,OVER,A,+11.60,9.9,110.0,99.8,120.2,20.4,OVER,99.8,HIT,UNDER,120.2,HIT,Rule1_UpsetClause
1253,2026-04-10,7:30 PM,NBA,MIA@WAS,MIA,140,WAS,117,257,243.5,+16.0,MIA,WAS,117,OVER,A,+99.78,0.3,113.8,93.5,133.9,40.4,OVER,93.5,HIT,UNDER,133.9,HIT,Rule2_StructuralOutlier
1254,2026-04-10,7:30 PM,NBA,MIN@HOU,MIN,136,HOU,132,268,228.0,+9.5,MIN,HOU,132,OVER,A,+14.83,2.9,109.2,95.2,123.3,28.1,OVER,95.2,HIT,UNDER,123.3,MISS,Rule1_UpsetClause
1255,2026-04-10,7:30 PM,NBA,NOP@BOS,NOP,118,BOS,144,262,227.0,+18.0,BOS,NOP,118,OVER,A,+15.80,0.2,104.5,82.4,126.6,44.2,OVER,82.4,HIT,UNDER,126.6,HIT,Rule2_StructuralOutlier
1256,2026-04-10,7:30 PM,NBA,OKC@DEN,OKC,107,DEN,127,234,223.5,+2.5,DEN,OKC,107,OVER,C,+78.30,20.7,110.5,95.9,125.1,29.2,OVER,95.9,HIT,UNDER,125.1,HIT,Rule3_OverExecution
1257,2026-04-10,7:30 PM,NBA,ORL@CHI,ORL,127,CHI,103,230,246.5,+15.5,ORL,CHI,103,OVER,A,+21.80,0.4,115.5,95.8,135.2,39.4,OVER,95.8,HIT,UNDER,135.2,HIT,Rule2_StructuralOutlier
1258,2026-04-10,7:30 PM,NBA,PHI@IND,PHI,105,IND,94,199,234.5,+15.0,PHI,IND,94,OVER,A,+27.58,0.4,109.8,90.5,129.0,38.5,OVER,90.5,HIT,UNDER,129.0,HIT,Rule2_StructuralOutlier
1259,2026-04-10,7:30 PM,NBA,TOR@NYK,TOR,95,NYK,112,207,219.0,+6.5,NYK,TOR,95,UNDER,A,-6.95,7.4,106.2,95.1,117.4,22.3,UNDER,117.4,HIT,OVER,95.1,MISS,Rule1_UpsetClause
1260,2026-04-11,7:00 PM,NBA,ATL@MIA,ATL,117,MIA,143,260,240.5,+10.5,MIA,ATL,117,OVER,A,+44.97,2.1,115.0,100.0,130.0,29.9,OVER,100.0,HIT,UNDER,130.0,HIT,Rule1_UpsetClause
1261,2026-04-11,7:00 PM,NBA,BKN@TOR,BKN,101,TOR,136,237,218.5,+24.0,TOR,BKN,101,UNDER,A,-19.96,0.0,97.2,69.5,125.0,55.6,UNDER,125.0,HIT,OVER,69.5,HIT,Rule2_StructuralOutlier
1262,2026-04-11,7:00 PM,NBA,CHA@NYK,CHA,110,NYK,96,206,216.5,+14.5,CHA,NYK,96,UNDER,A,-14.89,0.5,101.0,82.2,119.8,37.6,UNDER,119.8,HIT,OVER,82.2,HIT,Rule2_StructuralOutlier
1263,2026-04-11,7:00 PM,NBA,CHI@DAL,CHI,128,DAL,149,277,249.5,+5.0,DAL,CHI,128,UNDER,B,-0.63,11.4,122.2,110.2,134.2,24.0,UNDER,134.2,HIT,OVER,110.2,HIT,Rule1_UpsetClause
1264,2026-04-11,7:00 PM,NBA,DET@IND,DET,133,IND,121,254,230.5,+16.5,DET,IND,121,OVER,A,+13.61,0.3,107.0,86.3,127.7,41.3,OVER,86.3,HIT,UNDER,127.7,HIT,Rule2_StructuralOutlier
1265,2026-04-11,7:00 PM,NBA,MEM@HOU,MEM,101,HOU,132,233,231.5,+14.5,HOU,MEM,101,OVER,A,+67.23,0.5,108.5,89.7,127.3,37.6,OVER,89.7,HIT,UNDER,127.3,HIT,Rule2_StructuralOutlier
1266,2026-04-11,7:00 PM,NBA,MIL@PHI,MIL,106,PHI,126,232,224.5,+16.0,PHI,MIL,106,OVER,A,+0.61,0.3,104.2,84.0,124.5,40.4,OVER,84.0,HIT,UNDER,124.5,HIT,Rule2_StructuralOutlier
1267,2026-04-11,7:00 PM,NBA,ORL@BOS,ORL,108,BOS,113,221,222.0,+13.0,BOS,ORL,108,OVER,A,+44.44,0.9,104.5,87.2,121.8,34.7,OVER,87.2,HIT,UNDER,121.8,HIT,Rule2_StructuralOutlier
1268,2026-04-11,7:00 PM,NBA,PHX@OKC,PHX,135,OKC,103,238,212.5,+7.5,PHX,OKC,103,OVER,A,+49.20,5.5,102.5,90.4,114.6,24.2,OVER,90.4,HIT,UNDER,114.6,HIT,Rule1_UpsetClause
1269,2026-04-11,7:00 PM,NBA,SAC@POR,SAC,110,POR,122,232,227.0,+18.5,POR,SAC,110,UNDER,A,-12.23,0.1,104.2,81.7,126.8,45.2,UNDER,126.8,HIT,OVER,81.7,HIT,Rule2_StructuralOutlier
1270,2026-04-11,7:00 PM,NBA,WAS@CLE,WAS,117,CLE,130,247,234.5,+11.0,CLE,WAS,117,OVER,A,+35.97,1.7,111.8,96.3,127.2,30.9,OVER,96.3,HIT,UNDER,127.2,HIT,Rule1_UpsetClause
1271,2026-04-12,7:00 PM,NBA,ATL@MIA,ATL,117,MIA,143,260,240.5,+10.5,MIA,ATL,117,OVER,A,+60.11,2.1,115.0,100.0,130.0,29.9,OVER,100.0,HIT,UNDER,130.0,HIT,Rule1_UpsetClause
1272,2026-04-12,7:00 PM,NBA,BKN@TOR,BKN,101,TOR,136,237,218.5,+24.0,TOR,BKN,101,UNDER,A,-0.49,0.0,97.2,69.5,125.0,55.6,UNDER,125.0,HIT,OVER,69.5,HIT,Rule2_StructuralOutlier
1273,2026-04-12,7:00 PM,NBA,CHA@NYK,CHA,110,NYK,96,206,216.5,+14.5,NYK,CHA,110,UNDER,A,-21.32,0.5,101.0,82.2,119.8,37.6,UNDER,119.8,HIT,OVER,82.2,HIT,Rule2_StructuralOutlier
1274,2026-04-12,7:00 PM,NBA,CHI@DAL,CHI,128,DAL,149,277,249.5,+5.0,DAL,CHI,128,OVER,B,+23.97,11.4,122.2,110.2,134.2,24.0,OVER,110.2,HIT,UNDER,134.2,HIT,Rule1_UpsetClause
1275,2026-04-12,7:00 PM,NBA,DEN@SAS,DEN,128,SAS,118,246,234.0,+10.0,SAS,DEN,128,OVER,A,+89.65,2.4,112.0,97.5,126.5,29.0,OVER,97.5,HIT,UNDER,126.5,MISS,Rule1_UpsetClause
1276,2026-04-12,7:00 PM,NBA,DET@IND,DET,133,IND,121,254,230.5,+16.5,IND,DET,133,OVER,A,+27.42,0.3,107.0,86.3,127.7,41.3,OVER,86.3,HIT,UNDER,127.7,MISS,Rule2_StructuralOutlier
1277,2026-04-12,7:00 PM,NBA,GSW@LAC,GSW,110,LAC,115,225,229.5,+4.0,LAC,GSW,110,OVER,B,+38.47,14.7,112.8,101.8,123.8,22.0,OVER,101.8,HIT,UNDER,123.8,HIT,Rule1_UpsetClause
1278,2026-04-12,7:00 PM,NBA,MEM@HOU,MEM,101,HOU,132,233,231.5,+14.5,HOU,MEM,101,OVER,A,+58.26,0.5,108.5,89.7,127.3,37.6,OVER,89.7,HIT,UNDER,127.3,HIT,Rule2_StructuralOutlier
1279,2026-04-12,7:00 PM,NBA,MIL@PHI,MIL,106,PHI,126,232,224.5,+16.0,PHI,MIL,106,OVER,A,+13.30,0.3,104.2,84.0,124.5,40.4,OVER,84.0,HIT,UNDER,124.5,HIT,Rule2_StructuralOutlier
1280,2026-04-12,7:00 PM,NBA,NOP@MIN,NOP,126,MIN,132,258,238.0,+3.5,MIN,NOP,126,OVER,B,+32.66,16.6,117.2,106.8,127.8,21.0,OVER,106.8,HIT,UNDER,127.8,HIT,Rule3_OverExecution
1281,2026-04-12,7:00 PM,NBA,ORL@BOS,ORL,108,BOS,113,221,222.0,+13.0,BOS,ORL,108,OVER,A,+29.76,0.9,104.5,87.2,121.8,34.7,OVER,87.2,HIT,UNDER,121.8,HIT,Rule2_StructuralOutlier
1282,2026-04-12,7:00 PM,NBA,PHX@OKC,PHX,135,OKC,103,238,212.5,+7.5,OKC,PHX,135,OVER,A,+2.74,5.5,102.5,90.4,114.6,24.2,OVER,90.4,HIT,UNDER,114.6,MISS,Rule1_UpsetClause
1283,2026-04-12,7:00 PM,NBA,SAC@POR,SAC,110,POR,122,232,227.0,+18.5,POR,SAC,110,OVER,A,+2.81,0.1,104.2,81.7,126.8,45.2,OVER,81.7,HIT,UNDER,126.8,HIT,Rule2_StructuralOutlier
1284,2026-04-12,7:00 PM,NBA,UTA@LAL,UTA,107,LAL,131,238,239.5,+14.5,LAL,UTA,107,OVER,A,+64.19,0.5,112.5,93.7,131.3,37.6,OVER,93.7,HIT,UNDER,131.3,HIT,Rule2_StructuralOutlier
1285,2026-04-12,7:00 PM,NBA,WAS@CLE,WAS,117,CLE,130,247,234.5,+11.0,CLE,WAS,117,OVER,A,+39.50,1.7,111.8,96.3,127.2,30.9,OVER,96.3,HIT,UNDER,127.2,HIT,Rule1_UpsetClause
1286,2026-04-13,7:30 PM,NBA,MIA@CHA,MIA,126,CHA,127,253,228.0,+6.0,CHA,MIA,126,OVER,A,+30.42,8.6,111.0,100.3,121.7,21.4,OVER,100.3,HIT,UNDER,121.7,MISS,Rule1_UpsetClause
1287,2026-04-13,7:30 PM,NBA,POR@PHX,POR,114,PHX,110,224,216.0,+2.5,POR,PHX,110,OVER,C,+2.51,20.7,106.8,92.1,121.4,29.2,OVER,92.1,HIT,UNDER,121.4,HIT,Rule3_OverExecution
1288,2026-04-15,7:30 PM,NBA,GS@LAC,GS,126,LAC,121,247,220.0,+5.5,LAC,GS,126,OVER,A,+55.02,9.9,107.2,97.0,117.5,20.4,OVER,97.0,HIT,UNDER,117.5,MISS,Rule1_UpsetClause
1289,2026-04-15,7:30 PM,NBA,ORL@PHI,ORL,97,PHI,109,206,224.0,+1.0,PHI,ORL,97,OVER,C,+24.91,27.2,111.5,98.5,124.5,26.1,OVER,98.5,MISS,UNDER,124.5,HIT,Rule3_OverExecution
1290,2026-05-08,7:00 PM,WNBA,WAS@TOR,WAS,68,TOR,65,133,160.5,+1.5,TOR,WAS,68,OVER,C,+61.32,25.0,79.5,65.9,93.1,27.2,OVER,65.9,HIT,UNDER,93.1,HIT,Rule3_OverExecution
1291,2026-05-08,7:00 PM,WNBA,CON@NY,CON,75,NY,106,181,160.0,+15.5,NY,CON,75,OVER,A,+20.17,0.4,72.2,52.5,92.0,39.4,OVER,52.5,HIT,UNDER,92.0,HIT,Rule2_StructuralOutlier
1292,2026-05-08,7:00 PM,WNBA,GS@SEA,GS,91,SEA,80,171,156.5,+5.5,GS,SEA,80,OVER,A,+50.39,9.9,75.5,65.3,85.7,20.4,OVER,65.3,HIT,UNDER,85.7,HIT,Rule1_UpsetClause
1293,2026-05-09,7:00 PM,WNBA,DAL@IND,DAL,107,IND,104,211,179.0,+5.5,IND,DAL,107,OVER,A,+21.92,9.9,86.8,76.5,97.0,20.4,OVER,76.5,HIT,UNDER,97.0,MISS,Rule1_UpsetClause
1294,2026-05-09,7:00 PM,WNBA,PHO@LV,PHO,99,LV,66,165,168.5,+9.5,LV,PHO,99,OVER,A,+28.65,2.9,79.5,65.5,93.5,28.1,OVER,65.5,HIT,UNDER,93.5,MISS,Rule1_UpsetClause
1295,2026-05-09,7:00 PM,WNBA,ATL@MIN,ATL,91,MIN,90,181,160.5,+5.5,MIN,ATL,91,OVER,A,+31.76,9.9,77.5,67.3,87.7,20.4,OVER,67.3,HIT,UNDER,87.7,MISS,Rule1_UpsetClause
1296,2026-05-09,7:00 PM,WNBA,CHI@PDX,CHI,98,PDX,83,181,163.5,+5.5,CHI,PDX,83,OVER,A,+39.57,9.9,79.0,68.8,89.2,20.4,OVER,68.8,HIT,UNDER,89.2,HIT,Rule1_UpsetClause
1297,2026-05-10,7:00 PM,WNBA,SEA@CON,SEA,89,CON,82,171,163.0,+1.5,CON,SEA,89,OVER,C,+71.08,25.0,80.8,67.2,94.3,27.2,OVER,67.2,HIT,UNDER,94.3,HIT,Rule3_OverExecution
1298,2026-05-10,7:00 PM,WNBA,NY@WAS,NY,98,WAS,93,191,165.0,+5.5,NY,WAS,93,OVER,A,+61.56,9.9,79.8,69.5,90.0,20.4,OVER,69.5,HIT,UNDER,90.0,MISS,Rule1_UpsetClause
1299,2026-05-10,7:00 PM,WNBA,LV@LA,LV,105,LA,78,183,177.0,+1.5,LV,LA,78,OVER,C,+14.24,25.0,87.8,74.2,101.3,27.2,OVER,74.2,HIT,UNDER,101.3,HIT,Rule3_OverExecution
1300,2026-05-10,7:00 PM,WNBA,PHO@GS,PHO,79,GS,95,174,157.5,+2.5,GS,PHO,79,OVER,C,+14.44,20.7,77.5,62.9,92.1,29.2,OVER,62.9,HIT,UNDER,92.1,HIT,Rule3_OverExecution
1301,2026-05-11,7:00 PM,WNBA,ATL@DAL,ATL,77,DAL,72,149,181.0,+1.5,ATL,DAL,72,OVER,C,+74.63,25.0,89.8,76.2,103.3,27.2,OVER,76.2,MISS,UNDER,103.3,HIT,Rule3_OverExecution
1302,2026-05-11,7:00 PM,WNBA,NY@PDX,NY,96,PDX,98,194,173.5,+12.5,NY,PDX,98,OVER,A,+107.44,1.0,80.5,63.6,97.4,33.8,OVER,63.6,HIT,UNDER,97.4,MISS,Rule2_StructuralOutlier
1303,2026-05-11,7:00 PM,WNBA,MIN@PHO,MIN,88,PHO,84,172,167.0,+4.5,PHO,MIN,88,UNDER,B,-3.58,13.0,81.2,69.8,92.8,23.0,UNDER,92.8,HIT,OVER,69.8,HIT,Rule1_UpsetClause
1304,2026-05-12,7:00 PM,WNBA,ATL@DAL,ATL,77,DAL,72,149,181.0,+1.5,ATL,DAL,72,OVER,C,+50.78,25.0,89.8,76.2,103.3,27.2,OVER,76.2,MISS,UNDER,103.3,HIT,Rule3_OverExecution
1305,2026-05-12,7:00 PM,WNBA,NY@PDX,NY,96,PDX,98,194,173.5,+12.5,NY,PDX,98,OVER,A,+126.45,1.0,80.5,63.6,97.4,33.8,OVER,63.6,HIT,UNDER,97.4,MISS,Rule2_StructuralOutlier
1306,2026-05-12,7:00 PM,WNBA,MIN@PHO,MIN,88,PHO,84,172,167.0,+4.5,MIN,PHO,84,OVER,B,+67.44,13.0,81.2,69.8,92.8,23.0,OVER,69.8,HIT,UNDER,92.8,HIT,Rule1_UpsetClause
1307,2026-05-13,7:00 PM,WNBA,SEA@TOR,SEA,73,TOR,86,159,168.0,+3.5,TOR,SEA,73,OVER,B,+81.50,16.6,82.2,71.8,92.8,21.0,OVER,71.8,HIT,UNDER,92.8,HIT,Rule3_OverExecution
1308,2026-05-13,7:00 PM,WNBA,LV@CON,LV,98,CON,69,167,172.0,+14.5,LV,CON,69,OVER,A,+28.86,0.5,78.8,60.0,97.5,37.6,OVER,60.0,HIT,UNDER,97.5,HIT,Rule2_StructuralOutlier
1309,2026-05-13,7:00 PM,WNBA,CHI@GS,CHI,69,GS,63,132,166.5,+5.5,CHI,GS,63,OVER,A,+86.03,9.9,80.5,70.3,90.7,20.4,OVER,70.3,MISS,UNDER,90.7,HIT,Rule1_UpsetClause
1310,2026-05-13,7:00 PM,WNBA,IND@LA,IND,87,LA,78,165,186.0,+1.5,IND,LA,78,OVER,C,+46.58,25.0,92.2,78.7,105.8,27.2,OVER,78.7,MISS,UNDER,105.8,HIT,Rule3_OverExecution
